date,average_correlation,average_annualized_volatility,joint_stress_score
2025-04-18,0.09568630981494805,0.11277669532600927,-0.04963777708976525
2025-04-21,0.09643896785416219,0.11224762432368557,-0.05305506184188009
2025-04-22,0.09496857757618826,0.1128012747778127,-0.05339510708565216
2025-04-23,0.096032910707508,0.11254362063297631,-0.05105701750637344
2025-04-24,0.0960863462011921,0.11297475869247485,-0.04444791699331439
2025-04-25,0.09761833438869484,0.11279236363911237,-0.03832735243293698
2025-04-28,0.09517619749537834,0.11360710804165164,-0.04042416038054586
2025-04-29,0.0939097075204374,0.1135940570637099,-0.047879063693854446
2025-04-30,0.088124332692969,0.11350871635747943,-0.08230938619587247
2025-05-01,0.0872345447431382,0.11409632064749625,-0.0788229558301468
2025-05-02,0.09145898903700485,0.11444731649106848,-0.04946205855022724
2025-05-05,0.09273428601135822,0.11423880298464319,-0.04519559358854352
2025-05-06,0.09150599939329628,0.11422612316537359,-0.05242595080929956
2025-05-07,0.09033870558646136,0.1131359373442414,-0.07505805387840686
2025-05-08,0.0892298870380392,0.11350666168071953,-0.07599837278935857
2025-05-09,0.08554322961170331,0.11400210452203902,-0.08990101569037492
2025-05-12,0.08521512017012733,0.1141028511999816,-0.09031015919579251
2025-05-13,0.08491809624805574,0.11395974192154111,-0.09410582877476098
2025-05-14,0.08307176442360877,0.11386973873684944,-0.10601141981357015
2025-05-15,0.08530746253781196,0.11344248189274966,-0.09943416096463542
2025-05-16,0.08264486245547836,0.11330806170924614,-0.11667087630179097
2025-05-19,0.09044882130012626,0.11414806323903451,-0.05963065549889443
2025-05-20,0.09420180589988415,0.1147690807073905,-0.029026550933469758
2025-05-21,0.09428313455662629,0.11467216808806177,-0.029976802121688472
2025-05-22,0.09408981574597754,0.11410181656543034,-0.03942332078693769
2025-05-23,0.09496730536908987,0.11421456135825322,-0.032742199997039124
2025-05-26,0.09301858622470129,0.11456626791639217,-0.03877788969862061
2025-05-27,0.0897239459771101,0.11472974211768801,-0.055284968388749973
2025-05-28,0.09372997678148401,0.11409081143734455,-0.04164810270847063
2025-05-29,0.09568509005675506,0.11423030060640074,-0.028395168143906878
2025-05-30,0.09787952905003008,0.11467486675200678,-0.009309766216294688
2025-06-02,0.09930416122191972,0.11544920291741019,0.01018106954179504
2025-06-03,0.10008206750344542,0.11501721380511679,0.008327796046974978
2025-06-04,0.10167258381480175,0.11452545089416791,0.010261545973643635
2025-06-05,0.1019092118694849,0.11423381869308767,0.007355516132170642
2025-06-06,0.10131364148301975,0.11423751540297788,0.003993585768074917
2025-06-09,0.10115592236924106,0.11420849366734934,0.002664711646099119
2025-06-10,0.09844237611887156,0.11463551300709526,-0.0066567789054677445
2025-06-11,0.09533592739768361,0.11435774774136684,-0.028534743067458623
2025-06-12,0.09521967908910302,0.1140419506637691,-0.03381799640401984
2025-06-13,0.0956013574768671,0.11402163206000739,-0.031925859265020756
2025-06-16,0.09640178812155563,0.11401896548102801,-0.02737386739498438
2025-06-17,0.09423935105401407,0.1136659786513933,-0.04493696110878766
2025-06-18,0.09301226767545187,0.1145175775725812,-0.039525912898921586
2025-06-19,0.0910951842460142,0.1142467033918558,-0.054481381052121455
2025-06-20,0.0910795211366115,0.11409438468605512,-0.05679789782928819
